API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Tue Apr 14 11:00:36 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Artemis II (spacecraft) (-1024) {source: Artemis_II_merged}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Apr-02 01:58:32.5000 TDB
Stop  time      : A.D. 2026-Apr-10 23:54:22.8576 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
JDTDB
   X     Y     Z
*******************************************************************************
$$SOE
 X =-1.432079561578652E+08 Y =-4.453058310615367E+07 Z =-3.358765248826891E+04
2461137.873987269 = A.D. 2026-Apr-07 08:58:32.5000 TDB 
 X =-1.431772779368732E+08 Y =-4.463181200083966E+07 Z =-3.364722377441451E+04
2461137.915653935 = A.D. 2026-Apr-07 09:58:32.5000 TDB 
 X =-1.431464758648759E+08 Y =-4.473300731938776E+07 Z =-3.370146259024553E+04
2461137.957320602 = A.D. 2026-Apr-07 10:58:32.5000 TDB 
 X =-1.431155532141629E+08 Y =-4.483416824778175E+07 Z =-3.374860543463193E+04
2461137.998987269 = A.D. 2026-Apr-07 11:58:32.5000 TDB 
 X =-1.430845235745227E+08 Y =-4.493528799785327E+07 Z =-3.379415409266017E+04
2461138.040653935 = A.D. 2026-Apr-07 12:58:32.5000 TDB 
 X =-1.430533863913352E+08 Y =-4.503636709595317E+07 Z =-3.383544489437155E+04
2461138.082320602 = A.D. 2026-Apr-07 13:58:32.5000 TDB 
 X =-1.430221447847393E+08 Y =-4.513740381107190E+07 Z =-3.387256796069071E+04
2461138.123987269 = A.D. 2026-Apr-07 14:58:32.5000 TDB 
 X =-1.429908012738459E+08 Y =-4.523839659032028E+07 Z =-3.390558520903997E+04
2461138.165653935 = A.D. 2026-Apr-07 15:58:32.5000 TDB 
 X =-1.429593579187420E+08 Y =-4.533934402833572E+07 Z =-3.393453667696379E+04
2461138.207320602 = A.D. 2026-Apr-07 16:58:32.5000 TDB 
 X =-1.429278164229202E+08 Y =-4.544024484153794E+07 Z =-3.395944504907914E+04
2461138.248987269 = A.D. 2026-Apr-07 17:58:32.5000 TDB 
 X =-1.428961782086051E+08 Y =-4.554109784671848E+07 Z =-3.398031895755418E+04
2461138.290653935 = A.D. 2026-Apr-07 18:58:32.5000 TDB 
 X =-1.428644444726850E+08 Y =-4.564190194482392E+07 Z =-3.399715486389771E+04
2461138.332320602 = A.D. 2026-Apr-07 19:58:32.5000 TDB 
 X =-1.428326159859336E+08 Y =-4.574265665089873E+07 Z =-3.400987860260345E+04
2461138.373987269 = A.D. 2026-Apr-07 20:58:32.5000 TDB 
 X =-1.428006939709053E+08 Y =-4.584336001911920E+07 Z =-3.401869451766647E+04
2461138.415653935 = A.D. 2026-Apr-07 21:58:32.5000 TDB 
 X =-1.427686791236885E+08 Y =-4.594401156023613E+07 Z =-3.402345325041190E+04
2461138.457320602 = A.D. 2026-Apr-07 22:58:32.5000 TDB 
 X =-1.427365719482684E+08 Y =-4.604461034987839E+07 Z =-3.402406881333143E+04
2461138.498987269 = A.D. 2026-Apr-07 23:58:32.5000 TDB 
 X =-1.427043730686250E+08 Y =-4.614515552874790E+07 Z =-3.402050837518647E+04
2461138.540653935 = A.D. 2026-Apr-08 00:58:32.5000 TDB 
 X =-1.426720841678021E+08 Y =-4.624564585148725E+07 Z =-3.401370654714480E+04
2461138.582320602 = A.D. 2026-Apr-08 01:58:32.5000 TDB 
 X =-1.426397045929148E+08 Y =-4.634608084983308E+07 Z =-3.400274047469720E+04
2461138.623987269 = A.D. 2026-Apr-08 02:58:32.5000 TDB 
 X =-1.426072345706424E+08 Y =-4.644645975630093E+07 Z =-3.398744354835153E+04
2461138.665653935 = A.D. 2026-Apr-08 03:58:32.5000 TDB 
 X =-1.425746744150941E+08 Y =-4.654678176654073E+07 Z =-3.396775450504571E+04
2461138.707320602 = A.D. 2026-Apr-08 04:58:32.5000 TDB 
 X =-1.425420217428938E+08 Y =-4.664704638778017E+07 Z =-3.394661573553458E+04
2461138.748987269 = A.D. 2026-Apr-08 05:58:32.5000 TDB 
 X =-1.425092818872672E+08 Y =-4.674725217978668E+07 Z =-3.391824612280726E+04
2461138.790653935 = A.D. 2026-Apr-08 06:58:32.5000 TDB 
 X =-1.424764526108297E+08 Y =-4.684739867716300E+07 Z =-3.388527303631976E+04
2461138.832320602 = A.D. 2026-Apr-08 07:58:32.5000 TDB 
 X =-1.424435340883171E+08 Y =-4.694748507474387E+07 Z =-3.384761725429073E+04
2461138.873987269 = A.D. 2026-Apr-08 08:58:32.5000 TDB 
 X =-1.424105264684862E+08 Y =-4.704751055985580E+07 Z =-3.380519503610954E+04
2461138.915653935 = A.D. 2026-Apr-08 09:58:32.5000 TDB 
 X =-1.423774298766181E+08 Y =-4.714747430974102E+07 Z =-3.375791803597286E+04
2461138.957320602 = A.D. 2026-Apr-08 10:58:32.5000 TDB 
 X =-1.423442444166510E+08 Y =-4.724737548908311E+07 Z =-3.370569318581372E+04
2461138.998987269 = A.D. 2026-Apr-08 11:58:32.5000 TDB 
 X =-1.423109701729983E+08 Y =-4.734721324760060E+07 Z =-3.364842254903540E+04
2461139.040653935 = A.D. 2026-Apr-08 12:58:32.5000 TDB 
 X =-1.422776072121032E+08 Y =-4.744698671767952E+07 Z =-3.358600314544141E+04
2461139.082320602 = A.D. 2026-Apr-08 13:58:32.5000 TDB 
 X =-1.422441555837687E+08 Y =-4.754669501201771E+07 Z =-3.351832674761862E+04
2461139.123987269 = A.D. 2026-Apr-08 14:58:32.5000 TDB 
 X =-1.422106122662683E+08 Y =-4.764633809390076E+07 Z =-3.344640994074568E+04
2461139.165653935 = A.D. 2026-Apr-08 15:58:32.5000 TDB 
 X =-1.421769830618632E+08 Y =-4.774591339428769E+07 Z =-3.336799412316829E+04
2461139.207320602 = A.D. 2026-Apr-08 16:58:32.5000 TDB 
 X =-1.421432652505785E+08 Y =-4.784542071504701E+07 Z =-3.328396245181933E+04
2461139.248987269 = A.D. 2026-Apr-08 17:58:32.5000 TDB 
 X =-1.421094588255557E+08 Y =-4.794485906596602E+07 Z =-3.319418305483833E+04
2461139.290653935 = A.D. 2026-Apr-08 18:58:32.5000 TDB 
 X =-1.420755637675431E+08 Y =-4.804422742471347E+07 Z =-3.309851733406261E+04
2461139.332320602 = A.D. 2026-Apr-08 19:58:32.5000 TDB 
 X =-1.420415800453978E+08 Y =-4.814352473406410E+07 Z =-3.299681956483424E+04
2461139.373987269 = A.D. 2026-Apr-08 20:58:32.5000 TDB 
 X =-1.420075076165035E+08 Y =-4.824274989897082E+07 Z =-3.288893645457551E+04
2461139.415653935 = A.D. 2026-Apr-08 21:58:32.5000 TDB 
 X =-1.419733464271119E+08 Y =-4.834190178346035E+07 Z =-3.277470665652677E+04
2461139.457320602 = A.D. 2026-Apr-08 22:58:32.5000 TDB 
 X =-1.419390964126187E+08 Y =-4.844097920732407E+07 Z =-3.265396023422480E+04
2461139.498987269 = A.D. 2026-Apr-08 23:58:32.5000 TDB 
 X =-1.419047574977781E+08 Y =-4.853998094257381E+07 Z =-3.252651807164028E+04
2461139.540653935 = A.D. 2026-Apr-09 00:58:32.5000 TDB 
 X =-1.418703295968637E+08 Y =-4.863890570963082E+07 Z =-3.239219122323021E+04
2461139.582320602 = A.D. 2026-Apr-09 01:58:32.5000 TDB 
 X =-1.418358126137801E+08 Y =-4.873775217320988E+07 Z =-3.225078019702062E+04
2461139.623987269 = A.D. 2026-Apr-09 02:58:32.5000 TDB 
 X =-1.418012064421293E+08 Y =-4.883651893785818E+07 Z =-3.210207416320965E+04
2461139.665653935 = A.D. 2026-Apr-09 03:58:32.5000 TDB 
 X =-1.417665109652376E+08 Y =-4.893520454310361E+07 Z =-3.194585007896274E+04
2461139.707320602 = A.D. 2026-Apr-09 04:58:32.5000 TDB 
 X =-1.417317260561452E+08 Y =-4.903380745815946E+07 Z =-3.178187171936780E+04
2461139.748987269 = A.D. 2026-Apr-09 05:58:32.5000 TDB 
 X =-1.416968515775634E+08 Y =-4.913232607612710E+07 Z =-3.160988860226050E+04
2461139.790653935 = A.D. 2026-Apr-09 06:58:32.5000 TDB 
 X =-1.416618873818020E+08 Y =-4.923075870762759E+07 Z =-3.142963479313627E+04
2461139.832320602 = A.D. 2026-Apr-09 07:58:32.5000 TDB 
 X =-1.416268333106721E+08 Y =-4.932910357378639E+07 Z =-3.124082757376134E+04
2461139.873987269 = A.D. 2026-Apr-09 08:58:32.5000 TDB 
 X =-1.415916891953669E+08 Y =-4.942735879847874E+07 Z =-3.104316595555469E+04
2461139.915653935 = A.D. 2026-Apr-09 09:58:32.5000 TDB 
 X =-1.415564465885827E+08 Y =-4.952552583110126E+07 Z =-3.084498282143474E+04
2461139.957320602 = A.D. 2026-Apr-09 10:58:32.5000 TDB 
 X =-1.415211213340086E+08 Y =-4.962359602547226E+07 Z =-3.062920784035325E+04
2461139.998987269 = A.D. 2026-Apr-09 11:58:32.5000 TDB 
 X =-1.414857054666810E+08 Y =-4.972157027691408E+07 Z =-3.040354579356313E+04
2461140.040653935 = A.D. 2026-Apr-09 12:58:32.5000 TDB 
 X =-1.414501987742391E+08 Y =-4.981944622418694E+07 Z =-3.016760353206098E+04
2461140.082320602 = A.D. 2026-Apr-09 13:58:32.5000 TDB 
 X =-1.414146010330249E+08 Y =-4.991722135464771E+07 Z =-2.992095892106369E+04
2461140.123987269 = A.D. 2026-Apr-09 14:58:32.5000 TDB 
 X =-1.413789120079844E+08 Y =-5.001489298913300E+07 Z =-2.966315778213367E+04
2461140.165653935 = A.D. 2026-Apr-09 15:58:32.5000 TDB 
 X =-1.413431314526136E+08 Y =-5.011245826485509E+07 Z =-2.939371040495485E+04
2461140.207320602 = A.D. 2026-Apr-09 16:58:32.5000 TDB 
 X =-1.413072591089732E+08 Y =-5.020991411597477E+07 Z =-2.911208755267784E+04
2461140.248987269 = A.D. 2026-Apr-09 17:58:32.5000 TDB 
 X =-1.412712947078005E+08 Y =-5.030725725144534E+07 Z =-2.881771586835757E+04
2461140.290653935 = A.D. 2026-Apr-09 18:58:32.5000 TDB 
 X =-1.412352379687568E+08 Y =-5.040448412963520E+07 Z =-2.850997256928682E+04
2461140.332320602 = A.D. 2026-Apr-09 19:58:32.5000 TDB 
 X =-1.411990864796174E+08 Y =-5.050159127565022E+07 Z =-2.818987936053053E+04
2461140.373987269 = A.D. 2026-Apr-09 20:58:32.5000 TDB 
 X =-1.411628424639646E+08 Y =-5.059857413841407E+07 Z =-2.785475690629706E+04
2461140.415653935 = A.D. 2026-Apr-09 21:58:32.5000 TDB 
 X =-1.411265064581258E+08 Y =-5.069542809605430E+07 Z =-2.750303273505718E+04
2461140.457320602 = A.D. 2026-Apr-09 22:58:32.5000 TDB 
 X =-1.410900768976524E+08 Y =-5.079214846623621E+07 Z =-2.713480989440531E+04
2461140.498987269 = A.D. 2026-Apr-09 23:58:32.5000 TDB 
 X =-1.410535534415123E+08 Y =-5.088872970420530E+07 Z =-2.674924333088472E+04
2461140.540653935 = A.D. 2026-Apr-10 00:58:32.5000 TDB 
 X =-1.410169357896774E+08 Y =-5.098516625459039E+07 Z =-2.634503916332871E+04
2461140.582320602 = A.D. 2026-Apr-10 01:58:32.5000 TDB 
 X =-1.409802236135482E+08 Y =-5.108145157622322E+07 Z =-2.592103792894632E+04
2461140.623987269 = A.D. 2026-Apr-10 02:58:32.5000 TDB 
 X =-1.409434168287188E+08 Y =-5.117757848994722E+07 Z =-2.547558681332693E+04
2461140.665653935 = A.D. 2026-Apr-10 03:58:32.5000 TDB 
 X =-1.409065181110725E+08 Y =-5.127353829947840E+07 Z =-2.500340746378899E+04
2461140.707320602 = A.D. 2026-Apr-10 04:58:32.5000 TDB 
 X =-1.408695240755172E+08 Y =-5.136932305043980E+07 Z =-2.450669650143012E+04
2461140.748987269 = A.D. 2026-Apr-10 05:58:32.5000 TDB 
 X =-1.408324343839456E+08 Y =-5.146492271472648E+07 Z =-2.398359571323171E+04
2461140.790653935 = A.D. 2026-Apr-10 06:58:32.5000 TDB 
 X =-1.407952483054409E+08 Y =-5.156032626154833E+07 Z =-2.343206650087610E+04
2461140.832320602 = A.D. 2026-Apr-10 07:58:32.5000 TDB 
 X =-1.407579668291843E+08 Y =-5.165552049442700E+07 Z =-2.284894943476841E+04
2461140.873987269 = A.D. 2026-Apr-10 08:58:32.5000 TDB 
 X =-1.407205894741791E+08 Y =-5.175049087295043E+07 Z =-2.223154108319432E+04
2461140.915653935 = A.D. 2026-Apr-10 09:58:32.5000 TDB 
 X =-1.406831164713562E+08 Y =-5.184522036483280E+07 Z =-2.157626580173150E+04
2461140.957320602 = A.D. 2026-Apr-10 10:58:32.5000 TDB 
 X =-1.406455483262331E+08 Y =-5.193968904346956E+07 Z =-2.087886736857146E+04
2461140.998987269 = A.D. 2026-Apr-10 11:58:32.5000 TDB 
 X =-1.406078859464321E+08 Y =-5.203387332471945E+07 Z =-2.013421356499568E+04
2461141.040653935 = A.D. 2026-Apr-10 12:58:32.5000 TDB 
 X =-1.405701308355625E+08 Y =-5.212774491960993E+07 Z =-1.933602251800150E+04
2461141.082320602 = A.D. 2026-Apr-10 13:58:32.5000 TDB 
 X =-1.405322853959008E+08 Y =-5.222126936072497E+07 Z =-1.847646895416453E+04
2461141.123987269 = A.D. 2026-Apr-10 14:58:32.5000 TDB 
 X =-1.404943534162111E+08 Y =-5.231440386679951E+07 Z =-1.754559931020066E+04
2461141.165653935 = A.D. 2026-Apr-10 15:58:32.5000 TDB 
 X =-1.404563408890164E+08 Y =-5.240709413797504E+07 Z =-1.653042918274924E+04
2461141.207320602 = A.D. 2026-Apr-10 16:58:32.5000 TDB 
 X =-1.404182574469095E+08 Y =-5.249926933773288E+07 Z =-1.541348455278203E+04
2461141.248987269 = A.D. 2026-Apr-10 17:58:32.5000 TDB 
 X =-1.403801190435861E+08 Y =-5.259083381184290E+07 Z =-1.417030408145115E+04
2461141.290653935 = A.D. 2026-Apr-10 18:58:32.5000 TDB 
 X =-1.403419531836828E+08 Y =-5.268165245232818E+07 Z =-1.276507495813817E+04
2461141.332320602 = A.D. 2026-Apr-10 19:58:32.5000 TDB 
 X =-1.403038089621087E+08 Y =-5.277152226116996E+07 Z =-1.114404697543755E+04
2461141.373987269 = A.D. 2026-Apr-10 20:58:32.5000 TDB 
 X =-1.402657960276612E+08 Y =-5.286011223364240E+07 Z =-9.203798049226403E+03
2461141.415653935 = A.D. 2026-Apr-10 21:58:32.5000 TDB 
 X =-1.402281805310141E+08 Y =-5.294680275619005E+07 Z =-6.738218071132898E+03
2461141.457320602 = A.D. 2026-Apr-10 22:58:32.5000 TDB 
 X =-1.401919130119314E+08 Y =-5.303012693519907E+07 Z =-3.165831631079316E+03
$$EOE
*******************************************************************************
 
TIME

  Barycentric Dynamical Time ("TDB" or T_eph) output was requested. This
continuous coordinate time is equivalent to the relativistic proper time
of a clock at rest in a reference frame co-moving with the solar system
barycenter but outside the system's gravity well. It is the independent
variable in the solar system relativistic equations of motion.

  TDB runs at a uniform rate of one SI second per second and is independent
of irregularities in Earth's rotation.
 
CALENDAR SYSTEM

  Mixed calendar mode was active such that calendar dates after AD 1582-Oct-15
(if any) are in the modern Gregorian system. Dates prior to 1582-Oct-5 (if any)
are in the Julian calendar system, which is automatically extended for dates
prior to its adoption on 45-Jan-1 BC.  The Julian calendar is useful for
matching historical dates. The Gregorian calendar more accurately corresponds
to the Earth's orbital motion and seasons. A "Gregorian-only" calendar mode is
available if such physical events are the primary interest.

REFERENCE FRAME AND COORDINATES

  Ecliptic at the standard reference epoch

    Reference epoch: J2000.0
    X-Y plane: adopted Earth orbital plane at the reference epoch
               Note: IAU76 obliquity of 84381.448 arcseconds wrt ICRF X-Y plane
    X-axis   : ICRF
    Z-axis   : perpendicular to the X-Y plane in the directional (+ or -) sense
               of Earth's north pole at the reference epoch.

  Symbol meaning:

    JDTDB    Julian Day Number, Barycentric Dynamical Time
      X      X-component of position vector (km)
      Y      Y-component of position vector (km)
      Z      Z-component of position vector (km)

ABERRATIONS AND CORRECTIONS

 Geometric state vectors have NO corrections or aberrations applied.

Computations by ...

    Solar System Dynamics Group, Horizons On-Line Ephemeris System
    4800 Oak Grove Drive, Jet Propulsion Laboratory
    Pasadena, CA  91109   USA

    General site: https://ssd.jpl.nasa.gov/
    Mailing list: https://ssd.jpl.nasa.gov/email_list.html
    System news : https://ssd.jpl.nasa.gov/horizons/news.html
    User Guide  : https://ssd.jpl.nasa.gov/horizons/manual.html
    Connect     : browser        https://ssd.jpl.nasa.gov/horizons/app.html#/x
                  API            https://ssd-api.jpl.nasa.gov/doc/horizons.html
                  command-line   telnet ssd.jpl.nasa.gov 6775
                  e-mail/batch   https://ssd.jpl.nasa.gov/ftp/ssd/horizons_batch.txt
                  scripts        https://ssd.jpl.nasa.gov/ftp/ssd/SCRIPTS
    Author      : Jon.D.Giorgini@jpl.nasa.gov
*******************************************************************************
