API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Wed Apr 15 05:39:43 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Apr-02 01:58:32.5000 TDB
Stop  time      : A.D. 2026-Apr-10 23:54:22.8576 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
JDTDB
   X     Y     Z
*******************************************************************************
$$SOE
 X =-1.427035158749785E+08 Y =-4.599178508966196E+07 Z =-3.123695444359258E+04
2461138.457320602 = A.D. 2026-Apr-07 22:58:32.5000 TDB 
 X =-1.426691569631864E+08 Y =-4.609472739347754E+07 Z =-3.114808026043698E+04
2461138.498987269 = A.D. 2026-Apr-07 23:58:32.5000 TDB 
 X =-1.426347214930445E+08 Y =-4.619761498596551E+07 Z =-3.105645497252047E+04
2461138.540653935 = A.D. 2026-Apr-08 00:58:32.5000 TDB 
 X =-1.426002097492254E+08 Y =-4.630044777763637E+07 Z =-3.096208476413786E+04
2461138.582320602 = A.D. 2026-Apr-08 01:58:32.5000 TDB 
 X =-1.425656220167548E+08 Y =-4.640322568099441E+07 Z =-3.086497599834576E+04
2461138.623987269 = A.D. 2026-Apr-08 02:58:32.5000 TDB 
 X =-1.425309585810029E+08 Y =-4.650594861053924E+07 Z =-3.076513521677256E+04
2461138.665653935 = A.D. 2026-Apr-08 03:58:32.5000 TDB 
 X =-1.424962197276762E+08 Y =-4.660861648276780E+07 Z =-3.066256913945824E+04
2461138.707320602 = A.D. 2026-Apr-08 04:58:32.5000 TDB 
 X =-1.424614057428097E+08 Y =-4.671122921617617E+07 Z =-3.055728466468304E+04
2461138.748987269 = A.D. 2026-Apr-08 05:58:32.5000 TDB 
 X =-1.424265169127584E+08 Y =-4.681378673126161E+07 Z =-3.044928886887059E+04
2461138.790653935 = A.D. 2026-Apr-08 06:58:32.5000 TDB 
 X =-1.423915535241892E+08 Y =-4.691628895052470E+07 Z =-3.033858900637552E+04
2461138.832320602 = A.D. 2026-Apr-08 07:58:32.5000 TDB 
 X =-1.423565158640729E+08 Y =-4.701873579847150E+07 Z =-3.022519250945002E+04
2461138.873987269 = A.D. 2026-Apr-08 08:58:32.5000 TDB 
 X =-1.423214042196762E+08 Y =-4.712112720161602E+07 Z =-3.010910698803142E+04
2461138.915653935 = A.D. 2026-Apr-08 09:58:32.5000 TDB 
 X =-1.422862188785533E+08 Y =-4.722346308848245E+07 Z =-2.999034022970125E+04
2461138.957320602 = A.D. 2026-Apr-08 10:58:32.5000 TDB 
 X =-1.422509601285383E+08 Y =-4.732574338960796E+07 Z =-2.986890019956976E+04
2461138.998987269 = A.D. 2026-Apr-08 11:58:32.5000 TDB 
 X =-1.422156282577367E+08 Y =-4.742796803754510E+07 Z =-2.974479504017904E+04
2461139.040653935 = A.D. 2026-Apr-08 12:58:32.5000 TDB 
 X =-1.421802235545176E+08 Y =-4.753013696686477E+07 Z =-2.961803307141736E+04
2461139.082320602 = A.D. 2026-Apr-08 13:58:32.5000 TDB 
 X =-1.421447463075058E+08 Y =-4.763225011415899E+07 Z =-2.948862279045954E+04
2461139.123987269 = A.D. 2026-Apr-08 14:58:32.5000 TDB 
 X =-1.421091968055735E+08 Y =-4.773430741804396E+07 Z =-2.935657287169993E+04
2461139.165653935 = A.D. 2026-Apr-08 15:58:32.5000 TDB 
 X =-1.420735753378324E+08 Y =-4.783630881916314E+07 Z =-2.922189216672629E+04
2461139.207320602 = A.D. 2026-Apr-08 16:58:32.5000 TDB 
 X =-1.420378821936255E+08 Y =-4.793825426019049E+07 Z =-2.908458970422298E+04
2461139.248987269 = A.D. 2026-Apr-08 17:58:32.5000 TDB 
 X =-1.420021176625195E+08 Y =-4.804014368583378E+07 Z =-2.894467468997464E+04
2461139.290653935 = A.D. 2026-Apr-08 18:58:32.5000 TDB 
 X =-1.419662820342958E+08 Y =-4.814197704283813E+07 Z =-2.880215650685132E+04
2461139.332320602 = A.D. 2026-Apr-08 19:58:32.5000 TDB 
 X =-1.419303755989433E+08 Y =-4.824375427998951E+07 Z =-2.865704471476004E+04
2461139.373987269 = A.D. 2026-Apr-08 20:58:32.5000 TDB 
 X =-1.418943986466499E+08 Y =-4.834547534811854E+07 Z =-2.850934905065224E+04
2461139.415653935 = A.D. 2026-Apr-08 21:58:32.5000 TDB 
 X =-1.418583514677942E+08 Y =-4.844714020010418E+07 Z =-2.835907942853123E+04
2461139.457320602 = A.D. 2026-Apr-08 22:58:32.5000 TDB 
 X =-1.418222343529374E+08 Y =-4.854874879087783E+07 Z =-2.820624593945593E+04
2461139.498987269 = A.D. 2026-Apr-08 23:58:32.5000 TDB 
 X =-1.417860475928153E+08 Y =-4.865030107742727E+07 Z =-2.805085885154828E+04
2461139.540653935 = A.D. 2026-Apr-09 00:58:32.5000 TDB 
 X =-1.417497914783294E+08 Y =-4.875179701880093E+07 Z =-2.789292861005291E+04
2461139.582320602 = A.D. 2026-Apr-09 01:58:32.5000 TDB 
 X =-1.417134663005392E+08 Y =-4.885323657611215E+07 Z =-2.773246583732218E+04
2461139.623987269 = A.D. 2026-Apr-09 02:58:32.5000 TDB 
 X =-1.416770723506536E+08 Y =-4.895461971254364E+07 Z =-2.756948133292049E+04
2461139.665653935 = A.D. 2026-Apr-09 03:58:32.5000 TDB 
 X =-1.416406099200221E+08 Y =-4.905594639335205E+07 Z =-2.740398607362062E+04
2461139.707320602 = A.D. 2026-Apr-09 04:58:32.5000 TDB 
 X =-1.416040793001267E+08 Y =-4.915721658587258E+07 Z =-2.723599121349677E+04
2461139.748987269 = A.D. 2026-Apr-09 05:58:32.5000 TDB 
 X =-1.415674807825733E+08 Y =-4.925843025952390E+07 Z =-2.706550808397308E+04
2461139.790653935 = A.D. 2026-Apr-09 06:58:32.5000 TDB 
 X =-1.415308146590826E+08 Y =-4.935958738581301E+07 Z =-2.689254819391295E+04
2461139.832320602 = A.D. 2026-Apr-09 07:58:32.5000 TDB 
 X =-1.414940812214819E+08 Y =-4.946068793834022E+07 Z =-2.671712322970107E+04
2461139.873987269 = A.D. 2026-Apr-09 08:58:32.5000 TDB 
 X =-1.414572807616960E+08 Y =-4.956173189280445E+07 Z =-2.653924505531043E+04
2461139.915653935 = A.D. 2026-Apr-09 09:58:32.5000 TDB 
 X =-1.414204135717382E+08 Y =-4.966271922700848E+07 Z =-2.635892571241409E+04
2461139.957320602 = A.D. 2026-Apr-09 10:58:32.5000 TDB 
 X =-1.413834799437018E+08 Y =-4.976364992086428E+07 Z =-2.617617742050439E+04
2461139.998987269 = A.D. 2026-Apr-09 11:58:32.5000 TDB 
 X =-1.413464801697502E+08 Y =-4.986452395639870E+07 Z =-2.599101257697120E+04
2461140.040653935 = A.D. 2026-Apr-09 12:58:32.5000 TDB 
 X =-1.413094145421084E+08 Y =-4.996534131775898E+07 Z =-2.580344375723973E+04
2461140.082320602 = A.D. 2026-Apr-09 13:58:32.5000 TDB 
 X =-1.412722833530534E+08 Y =-5.006610199121864E+07 Z =-2.561348371487856E+04
2461140.123987269 = A.D. 2026-Apr-09 14:58:32.5000 TDB 
 X =-1.412350868949048E+08 Y =-5.016680596518332E+07 Z =-2.542114538173378E+04
2461140.165653935 = A.D. 2026-Apr-09 15:58:32.5000 TDB 
 X =-1.411978254600153E+08 Y =-5.026745323019680E+07 Z =-2.522644186807424E+04
2461140.207320602 = A.D. 2026-Apr-09 16:58:32.5000 TDB 
 X =-1.411604993407611E+08 Y =-5.036804377894712E+07 Z =-2.502938646271080E+04
2461140.248987269 = A.D. 2026-Apr-09 17:58:32.5000 TDB 
 X =-1.411231088295321E+08 Y =-5.046857760627288E+07 Z =-2.482999263314903E+04
2461140.290653935 = A.D. 2026-Apr-09 18:58:32.5000 TDB 
 X =-1.410856542187217E+08 Y =-5.056905470916954E+07 Z =-2.462827402573824E+04
2461140.332320602 = A.D. 2026-Apr-09 19:58:32.5000 TDB 
 X =-1.410481358007174E+08 Y =-5.066947508679596E+07 Z =-2.442424446582422E+04
2461140.373987269 = A.D. 2026-Apr-09 20:58:32.5000 TDB 
 X =-1.410105538678899E+08 Y =-5.076983874048094E+07 Z =-2.421791795789823E+04
2461140.415653935 = A.D. 2026-Apr-09 21:58:32.5000 TDB 
 X =-1.409729087125833E+08 Y =-5.087014567372990E+07 Z =-2.400930868579447E+04
2461140.457320602 = A.D. 2026-Apr-09 22:58:32.5000 TDB 
 X =-1.409352006271044E+08 Y =-5.097039589223180E+07 Z =-2.379843101280555E+04
2461140.498987269 = A.D. 2026-Apr-09 23:58:32.5000 TDB 
 X =-1.408974299037119E+08 Y =-5.107058940386591E+07 Z =-2.358529948187619E+04
2461140.540653935 = A.D. 2026-Apr-10 00:58:32.5000 TDB 
 X =-1.408595968346061E+08 Y =-5.117072621870894E+07 Z =-2.336992881578952E+04
2461140.582320602 = A.D. 2026-Apr-10 01:58:32.5000 TDB 
 X =-1.408217017119173E+08 Y =-5.127080634904211E+07 Z =-2.315233391730115E+04
2461140.623987269 = A.D. 2026-Apr-10 02:58:32.5000 TDB 
 X =-1.407837448276950E+08 Y =-5.137082980935840E+07 Z =-2.293252986936271E+04
2461140.665653935 = A.D. 2026-Apr-10 03:58:32.5000 TDB 
 X =-1.407457264738969E+08 Y =-5.147079661636988E+07 Z =-2.271053193527088E+04
2461140.707320602 = A.D. 2026-Apr-10 04:58:32.5000 TDB 
 X =-1.407076469423765E+08 Y =-5.157070678901511E+07 Z =-2.248635555884615E+04
2461140.748987269 = A.D. 2026-Apr-10 05:58:32.5000 TDB 
 X =-1.406695065248725E+08 Y =-5.167056034846664E+07 Z =-2.226001636464521E+04
2461140.790653935 = A.D. 2026-Apr-10 06:58:32.5000 TDB 
 X =-1.406313055129961E+08 Y =-5.177035731813870E+07 Z =-2.203153015809506E+04
2461140.832320602 = A.D. 2026-Apr-10 07:58:32.5000 TDB 
 X =-1.405930441982193E+08 Y =-5.187009772369477E+07 Z =-2.180091292571649E+04
2461140.873987269 = A.D. 2026-Apr-10 08:58:32.5000 TDB 
 X =-1.405547228718625E+08 Y =-5.196978159305550E+07 Z =-2.156818083528429E+04
2461140.915653935 = A.D. 2026-Apr-10 09:58:32.5000 TDB 
 X =-1.405163418250821E+08 Y =-5.206940895640646E+07 Z =-2.133335023604333E+04
2461140.957320602 = A.D. 2026-Apr-10 10:58:32.5000 TDB 
 X =-1.404779013488578E+08 Y =-5.216897984620619E+07 Z =-2.109643765882403E+04
2461140.998987269 = A.D. 2026-Apr-10 11:58:32.5000 TDB 
 X =-1.404394017339796E+08 Y =-5.226849429719411E+07 Z =-2.085745981629193E+04
2461141.040653935 = A.D. 2026-Apr-10 12:58:32.5000 TDB 
 X =-1.404008432710348E+08 Y =-5.236795234639869E+07 Z =-2.061643360308930E+04
2461141.082320602 = A.D. 2026-Apr-10 13:58:32.5000 TDB 
 X =-1.403622262503944E+08 Y =-5.246735403314563E+07 Z =-2.037337609601393E+04
2461141.123987269 = A.D. 2026-Apr-10 14:58:32.5000 TDB 
 X =-1.403235509621996E+08 Y =-5.256669939906605E+07 Z =-2.012830455420166E+04
2461141.165653935 = A.D. 2026-Apr-10 15:58:32.5000 TDB 
 X =-1.402848176963483E+08 Y =-5.266598848810481E+07 Z =-1.988123641929030E+04
2461141.207320602 = A.D. 2026-Apr-10 16:58:32.5000 TDB 
 X =-1.402460267424804E+08 Y =-5.276522134652883E+07 Z =-1.963218931559846E+04
2461141.248987269 = A.D. 2026-Apr-10 17:58:32.5000 TDB 
 X =-1.402071783899640E+08 Y =-5.286439802293554E+07 Z =-1.938118105025962E+04
2461141.290653935 = A.D. 2026-Apr-10 18:58:32.5000 TDB 
 X =-1.401682729278805E+08 Y =-5.296351856826134E+07 Z =-1.912822961339727E+04
2461141.332320602 = A.D. 2026-Apr-10 19:58:32.5000 TDB 
 X =-1.401293106450099E+08 Y =-5.306258303579009E+07 Z =-1.887335317830369E+04
2461141.373987269 = A.D. 2026-Apr-10 20:58:32.5000 TDB 
 X =-1.400902918298156E+08 Y =-5.316159148116161E+07 Z =-1.861657010152936E+04
2461141.415653935 = A.D. 2026-Apr-10 21:58:32.5000 TDB 
 X =-1.400512167704292E+08 Y =-5.326054396238037E+07 Z =-1.835789892307296E+04
2461141.457320602 = A.D. 2026-Apr-10 22:58:32.5000 TDB 
 X =-1.400120857546346E+08 Y =-5.335944053982405E+07 Z =-1.809735836647823E+04
$$EOE
*******************************************************************************
 
TIME

  Barycentric Dynamical Time ("TDB" or T_eph) output was requested. This
continuous coordinate time is equivalent to the relativistic proper time
of a clock at rest in a reference frame co-moving with the solar system
barycenter but outside the system's gravity well. It is the independent
variable in the solar system relativistic equations of motion.

  TDB runs at a uniform rate of one SI second per second and is independent
of irregularities in Earth's rotation.
 
CALENDAR SYSTEM

  Mixed calendar mode was active such that calendar dates after AD 1582-Oct-15
(if any) are in the modern Gregorian system. Dates prior to 1582-Oct-5 (if any)
are in the Julian calendar system, which is automatically extended for dates
prior to its adoption on 45-Jan-1 BC.  The Julian calendar is useful for
matching historical dates. The Gregorian calendar more accurately corresponds
to the Earth's orbital motion and seasons. A "Gregorian-only" calendar mode is
available if such physical events are the primary interest.

REFERENCE FRAME AND COORDINATES

  Ecliptic at the standard reference epoch

    Reference epoch: J2000.0
    X-Y plane: adopted Earth orbital plane at the reference epoch
               Note: IAU76 obliquity of 84381.448 arcseconds wrt ICRF X-Y plane
    X-axis   : ICRF
    Z-axis   : perpendicular to the X-Y plane in the directional (+ or -) sense
               of Earth's north pole at the reference epoch.

  Symbol meaning:

    JDTDB    Julian Day Number, Barycentric Dynamical Time
      X      X-component of position vector (km)
      Y      Y-component of position vector (km)
      Z      Z-component of position vector (km)

ABERRATIONS AND CORRECTIONS

 Geometric state vectors have NO corrections or aberrations applied.

Computations by ...

    Solar System Dynamics Group, Horizons On-Line Ephemeris System
    4800 Oak Grove Drive, Jet Propulsion Laboratory
    Pasadena, CA  91109   USA

    General site: https://ssd.jpl.nasa.gov/
    Mailing list: https://ssd.jpl.nasa.gov/email_list.html
    System news : https://ssd.jpl.nasa.gov/horizons/news.html
    User Guide  : https://ssd.jpl.nasa.gov/horizons/manual.html
    Connect     : browser        https://ssd.jpl.nasa.gov/horizons/app.html#/x
                  API            https://ssd-api.jpl.nasa.gov/doc/horizons.html
                  command-line   telnet ssd.jpl.nasa.gov 6775
                  e-mail/batch   https://ssd.jpl.nasa.gov/ftp/ssd/horizons_batch.txt
                  scripts        https://ssd.jpl.nasa.gov/ftp/ssd/SCRIPTS
    Author      : Jon.D.Giorgini@jpl.nasa.gov
*******************************************************************************
